Candidate_ID,Gender,Race,Age,Education,Experience_Years,Job_Role_Applied,Skills,Certifications,Screening_Score,Selected
C2714,Male,Hispanic,39,Master,18,Sales Executive,"Presentation, Cold Calling, CRM",None,71.6,No
C2715,Male,Asian,34,Master,11,Data Scientist,"SQL, Deep Learning, Statistics",AWS,86.1,No
C2716,Male,White,27,High School,2,Software Engineer,"AWS, C++, Git",PMP,84.6,No
C2717,Female,White,37,Bachelor,14,Software Engineer,"Java, Git, AWS",PMP,69.9,No
C2718,Non-binary,White,28,Master,8,Software Engineer,"Python, AWS, C++",None,77.5,No
C2719,Female,White,27,Bachelor,7,Data Scientist,"Statistics, Python, Deep Learning",CFA,80.7,No
C2720,Male,White,32,PhD,14,Sales Executive,"Networking, Negotiation, Presentation",None,65.6,No
C2721,Female,White,23,Master,0,Project Manager,"Budgeting, Agile, Scheduling",Scrum Master,75.3,Yes
C2722,Female,Black,36,PhD,13,HR Manager,"Recruitment, Leadership, Conflict Resolution",AWS,71.6,No
C2723,Female,Asian,23,Bachelor,2,Sales Executive,"Presentation, Networking, CRM",PMP,76.6,Yes
C2724,Female,White,23,Master,4,Software Engineer,"AWS, Git, C++",None,62.6,No
C2725,Male,White,24,Bachelor,0,Data Scientist,"Statistics, Deep Learning, Machine Learning",None,74.7,No
C2726,Male,Asian,34,PhD,16,Data Scientist,"Python, R, SQL",Scrum Master,65.5,No
C2727,Male,White,26,Bachelor,1,HR Manager,"Communication, Recruitment, Conflict Resolution",Scrum Master,78.3,No
C2728,Male,White,21,Bachelor,3,Project Manager,"Agile, Scrum, Scheduling",None,66.7,Yes
C2729,Male,White,26,Master,7,Sales Executive,"CRM, Presentation, Cold Calling",None,69.5,No
C2730,Female,Hispanic,29,Bachelor,6,Sales Executive,"CRM, Networking, Presentation",AWS,71.2,No
C2731,Female,Hispanic,22,Bachelor,0,Sales Executive,"Networking, CRM, Negotiation",Scrum Master,60.6,Yes
C2732,Female,Black,23,PhD,0,Project Manager,"Leadership, Budgeting, Agile",None,53.8,No
C2733,Male,Asian,42,Bachelor,24,Project Manager,"Budgeting, Scheduling, Agile",None,83.4,No
C2734,Non-binary,Black,24,Master,0,Project Manager,"Agile, Scrum, Scheduling",None,63.6,No
C2735,Non-binary,Asian,28,High School,3,HR Manager,"Leadership, Conflict Resolution, Recruitment",None,56.0,No
C2736,Female,Asian,27,Master,8,Data Scientist,"Python, Deep Learning, R",AWS,58.9,No
C2737,Non-binary,Asian,27,Master,5,Software Engineer,"Java, C++, SQL",None,69.0,No
C2738,Female,White,33,Bachelor,9,Project Manager,"Agile, Leadership, Scheduling",PMP,87.8,No
C2739,Non-binary,White,35,High School,16,Data Scientist,"Python, Deep Learning, SQL",None,70.6,Yes
C2740,Male,Black,28,Bachelor,3,Project Manager,"Budgeting, Leadership, Agile",None,78.8,No
C2741,Male,Hispanic,22,High School,0,Software Engineer,"SQL, Git, AWS",CFA,69.2,No
C2742,Male,Black,37,High School,18,Project Manager,"Scheduling, Budgeting, Agile",None,74.9,No
C2743,Male,Hispanic,29,Master,6,Data Scientist,"Statistics, Python, SQL",None,70.9,No
C2744,Male,Other,40,Bachelor,16,HR Manager,"Leadership, HR Policies, Conflict Resolution",None,78.7,Yes
C2745,Female,White,20,Bachelor,0,Software Engineer,"Python, C++, SQL",PMP,60.7,No
C2746,Female,Asian,31,Master,12,Data Scientist,"Deep Learning, Python, Statistics",PMP,70.8,Yes
C2747,Female,Asian,41,High School,18,Sales Executive,"Networking, Cold Calling, CRM",None,71.5,No
C2748,Male,Other,27,Bachelor,2,Sales Executive,"Presentation, Negotiation, Networking",None,77.0,Yes
C2749,Female,Other,28,High School,9,Sales Executive,"Cold Calling, CRM, Presentation",Scrum Master,56.5,No
C2750,Female,Asian,31,Bachelor,9,HR Manager,"HR Policies, Leadership, Communication",AWS,65.2,No
C2751,Male,White,26,Master,8,Project Manager,"Scheduling, Scrum, Leadership",Scrum Master,81.0,Yes
C2752,Female,Asian,28,Master,7,Project Manager,"Leadership, Budgeting, Agile",CFA,72.3,No
C2753,Male,White,27,Bachelor,3,Project Manager,"Leadership, Budgeting, Scrum",None,92.3,No
C2754,Male,Asian,26,High School,3,HR Manager,"HR Policies, Leadership, Communication",None,67.7,No
C2755,Non-binary,Hispanic,37,High School,12,Sales Executive,"Networking, CRM, Presentation",None,50.1,No
C2756,Male,Black,32,Bachelor,8,Project Manager,"Agile, Budgeting, Scheduling",None,68.3,No
C2757,Female,Asian,31,PhD,6,HR Manager,"Recruitment, Conflict Resolution, Communication",PMP,43.4,No
C2758,Female,Black,34,Bachelor,10,HR Manager,"Conflict Resolution, Leadership, Communication",None,77.0,No
C2759,Female,Black,28,Bachelor,5,Data Scientist,"Deep Learning, Statistics, Machine Learning",None,70.0,No
C2760,Male,White,25,High School,0,Project Manager,"Scrum, Scheduling, Leadership",None,79.0,No
C2761,Male,Asian,26,Master,3,Sales Executive,"Negotiation, Networking, CRM",AWS,78.6,No
C2762,Male,Hispanic,30,Master,5,Software Engineer,"C++, Git, Java",AWS,83.4,No
C2763,Female,Hispanic,23,Master,0,HR Manager,"Recruitment, Communication, Leadership",AWS,44.1,No
C2764,Male,White,26,Master,5,Data Scientist,"Machine Learning, Deep Learning, Python",None,54.6,No
C2765,Male,Hispanic,26,Bachelor,8,Software Engineer,"AWS, Java, Python",AWS,65.4,No
C2766,Non-binary,Asian,42,High School,24,HR Manager,"Conflict Resolution, Recruitment, Leadership",None,67.0,No
C2767,Female,White,20,Bachelor,0,Data Scientist,"Machine Learning, Statistics, SQL",None,74.0,No
C2768,Male,White,28,Master,10,Project Manager,"Agile, Leadership, Scheduling",Scrum Master,76.2,No
C2769,Female,White,40,Master,21,Data Scientist,"Statistics, SQL, Python",None,73.8,No
C2770,Female,Hispanic,30,Bachelor,8,HR Manager,"Communication, Leadership, Recruitment",None,54.4,No
C2771,Male,Asian,34,Master,12,Project Manager,"Agile, Scheduling, Leadership",None,65.1,No
C2772,Male,Asian,30,Master,11,Sales Executive,"Networking, Negotiation, Cold Calling",PMP,69.8,No
C2773,Female,White,25,Master,6,Data Scientist,"Python, SQL, Statistics",PMP,70.5,No
C2774,Female,Asian,20,Bachelor,0,Software Engineer,"Java, Python, Git",CFA,65.0,No
C2775,Female,White,31,Master,8,Project Manager,"Leadership, Scrum, Scheduling",AWS,74.5,No
C2776,Male,Black,25,Bachelor,0,Project Manager,"Leadership, Budgeting, Scheduling",None,61.6,No
C2777,Male,Asian,25,Master,3,Sales Executive,"Presentation, Negotiation, Networking",None,68.2,No
C2778,Male,White,27,PhD,3,Data Scientist,"Statistics, Machine Learning, SQL",None,80.0,No
C2779,Male,Hispanic,40,Bachelor,21,Software Engineer,"Java, Python, Git",Scrum Master,75.0,No
C2780,Male,White,44,Master,26,Sales Executive,"Presentation, Networking, Negotiation",PMP,71.3,Yes
C2781,Male,Asian,31,Master,10,Data Scientist,"R, Deep Learning, Machine Learning",None,69.5,No
C2782,Female,Black,27,High School,2,Software Engineer,"C++, AWS, Java",None,65.2,No
C2783,Non-binary,Black,22,Bachelor,2,Software Engineer,"Python, C++, AWS",Scrum Master,66.6,No
C2784,Female,White,32,High School,11,HR Manager,"Leadership, HR Policies, Conflict Resolution",Scrum Master,67.0,No
C2785,Female,White,40,PhD,22,Software Engineer,"Git, Java, AWS",None,68.4,No
C2786,Male,Hispanic,28,Master,9,Data Scientist,"SQL, Deep Learning, R",PMP,76.0,Yes
C2787,Non-binary,White,20,High School,0,Sales Executive,"CRM, Presentation, Networking",AWS,74.7,Yes
C2788,Male,Hispanic,34,High School,15,Sales Executive,"Presentation, Networking, Cold Calling",PMP,59.9,No
C2789,Non-binary,Other,35,Bachelor,13,HR Manager,"HR Policies, Communication, Recruitment",Scrum Master,87.9,Yes
C2790,Non-binary,White,20,Bachelor,0,Data Scientist,"R, Python, SQL",PMP,66.6,No
C2791,Female,White,31,High School,8,Software Engineer,"Python, C++, AWS",PMP,76.7,Yes
C2792,Non-binary,Asian,32,Bachelor,14,HR Manager,"Leadership, Recruitment, Conflict Resolution",AWS,59.3,No
C2793,Female,Other,29,Bachelor,9,Project Manager,"Agile, Budgeting, Scheduling",None,84.6,Yes
C2794,Male,Hispanic,25,High School,0,Data Scientist,"Statistics, R, Python",None,78.4,No
C2795,Male,Black,36,Master,16,HR Manager,"Conflict Resolution, HR Policies, Recruitment",AWS,76.8,No
C2796,Female,Asian,27,PhD,3,Sales Executive,"Presentation, Cold Calling, Networking",None,68.2,Yes
C2797,Male,White,21,Master,1,HR Manager,"HR Policies, Conflict Resolution, Communication",Scrum Master,56.6,No
C2798,Female,Other,20,Master,1,Project Manager,"Leadership, Scrum, Scheduling",AWS,86.6,No
C2799,Non-binary,Other,37,Bachelor,18,Data Scientist,"Deep Learning, Statistics, R",PMP,78.5,Yes
C2800,Male,White,33,Bachelor,11,HR Manager,"Conflict Resolution, Leadership, HR Policies",None,71.8,No
C2801,Female,White,30,Bachelor,7,Software Engineer,"C++, SQL, Java",PMP,76.8,No
C2802,Non-binary,White,27,Master,9,Data Scientist,"Machine Learning, Python, SQL",AWS,58.9,No
C2803,Non-binary,White,26,PhD,7,HR Manager,"Conflict Resolution, HR Policies, Recruitment",None,52.9,No
C2804,Non-binary,Hispanic,23,Master,1,HR Manager,"Recruitment, HR Policies, Communication",CFA,70.2,No
C2805,Female,Black,27,Master,6,Data Scientist,"Python, SQL, Machine Learning",None,62.0,No
C2806,Non-binary,White,20,Master,0,Sales Executive,"Networking, Cold Calling, Presentation",None,67.2,No
C2807,Female,White,25,Bachelor,0,Software Engineer,"Java, Python, AWS",None,71.5,No
C2808,Male,Other,28,Bachelor,10,Data Scientist,"SQL, Statistics, Machine Learning",AWS,61.1,No
C2809,Female,Asian,33,High School,10,Software Engineer,"Java, C++, SQL",AWS,69.2,No
C2810,Female,Black,29,High School,10,Software Engineer,"AWS, Python, Git",None,59.0,No
C2811,Male,White,34,Master,9,Data Scientist,"Machine Learning, Statistics, SQL",None,85.1,Yes
C2812,Female,Other,38,Bachelor,14,HR Manager,"Communication, Conflict Resolution, HR Policies",None,69.0,No
C2813,Female,Hispanic,36,Bachelor,12,Sales Executive,"Negotiation, Presentation, CRM",AWS,75.3,No
C2814,Male,White,32,Bachelor,10,Software Engineer,"AWS, Python, SQL",AWS,57.3,No
C2815,Female,White,30,Bachelor,7,Software Engineer,"C++, Java, AWS",AWS,77.9,No
C2816,Female,White,24,Bachelor,4,HR Manager,"HR Policies, Conflict Resolution, Recruitment",Scrum Master,87.0,Yes
C2817,Female,White,34,Bachelor,11,Data Scientist,"Statistics, SQL, R",AWS,73.2,No
C2818,Male,Black,40,Bachelor,17,Sales Executive,"Presentation, CRM, Negotiation",Scrum Master,78.2,Yes
C2819,Male,Hispanic,32,Master,9,Software Engineer,"C++, AWS, Java",None,70.6,No
C2820,Male,Black,41,Bachelor,19,Software Engineer,"C++, SQL, Python",AWS,76.8,No
C2821,Non-binary,Hispanic,20,Master,0,Data Scientist,"R, Deep Learning, SQL",AWS,86.0,No
C2822,Male,Black,23,Master,1,HR Manager,"Communication, Conflict Resolution, Leadership",Scrum Master,95.5,Yes
C2823,Female,Asian,35,Master,15,Project Manager,"Budgeting, Scrum, Scheduling",AWS,73.2,No
C2824,Male,Asian,31,Master,6,HR Manager,"Recruitment, Leadership, Communication",AWS,62.8,No
C2825,Male,White,37,Bachelor,17,Software Engineer,"C++, AWS, SQL",PMP,81.2,No
C2826,Female,Black,29,High School,8,Software Engineer,"AWS, Git, SQL",Scrum Master,57.6,No
C2827,Female,Asian,24,Bachelor,3,Sales Executive,"Cold Calling, Presentation, Networking",None,63.8,No
C2828,Male,White,28,Bachelor,10,HR Manager,"Leadership, Conflict Resolution, HR Policies",AWS,69.9,No
C2829,Male,Black,20,PhD,1,Project Manager,"Budgeting, Scheduling, Agile",None,93.4,Yes
C2830,Male,Black,23,Master,4,Sales Executive,"CRM, Networking, Presentation",None,87.3,Yes
C2831,Female,Other,35,High School,10,Project Manager,"Budgeting, Scrum, Leadership",None,82.2,Yes
C2832,Female,Black,35,High School,13,Sales Executive,"Networking, Negotiation, Cold Calling",AWS,78.2,Yes
C2833,Male,Hispanic,32,Bachelor,12,HR Manager,"Recruitment, Leadership, Conflict Resolution",Scrum Master,63.9,No
C2834,Male,Black,20,Master,0,Software Engineer,"Python, Java, C++",None,75.4,Yes
C2835,Male,Asian,27,Master,8,Project Manager,"Agile, Budgeting, Scheduling",None,91.4,No
C2836,Non-binary,Black,22,Master,3,HR Manager,"Communication, HR Policies, Leadership",None,74.5,No
C2837,Non-binary,Hispanic,37,PhD,13,Project Manager,"Leadership, Agile, Scheduling",Scrum Master,80.3,No
C2838,Male,Black,26,Bachelor,6,HR Manager,"Recruitment, Communication, Conflict Resolution",None,56.9,No
C2839,Female,Asian,23,Bachelor,1,Sales Executive,"Cold Calling, Networking, CRM",None,77.2,No
C2840,Male,Asian,30,Bachelor,6,HR Manager,"HR Policies, Leadership, Communication",None,62.5,No
C2841,Male,Black,26,Bachelor,4,Sales Executive,"CRM, Networking, Cold Calling",Scrum Master,70.8,Yes
C2842,Female,White,38,PhD,15,Software Engineer,"SQL, Python, C++",PMP,86.2,No
C2843,Non-binary,White,25,Bachelor,5,Sales Executive,"Cold Calling, CRM, Negotiation",AWS,75.5,No
C2844,Non-binary,White,21,Master,0,Data Scientist,"Statistics, Deep Learning, Python",Scrum Master,80.2,No
C2845,Female,Hispanic,20,Bachelor,0,Software Engineer,"Python, AWS, C++",None,68.2,No
C2846,Male,White,29,High School,8,HR Manager,"Communication, Conflict Resolution, Recruitment",None,55.7,No
C2847,Female,White,26,High School,1,HR Manager,"Leadership, HR Policies, Conflict Resolution",None,62.6,No
C2848,Male,Asian,21,Bachelor,1,Data Scientist,"Deep Learning, Machine Learning, Statistics",PMP,79.8,No
C2849,Female,White,37,Master,18,HR Manager,"Leadership, Recruitment, Communication",None,75.3,No
C2850,Male,Black,34,Bachelor,10,Software Engineer,"AWS, SQL, Git",PMP,89.6,Yes
C2851,Female,White,29,Master,6,Software Engineer,"Git, SQL, Java",None,73.3,No
C2852,Male,Other,38,Master,16,Sales Executive,"Cold Calling, Negotiation, Networking",None,64.1,No
C2853,Male,Hispanic,33,Bachelor,13,Project Manager,"Scheduling, Budgeting, Scrum",PMP,72.7,No
C2854,Non-binary,Hispanic,25,Master,0,HR Manager,"Recruitment, Leadership, Conflict Resolution",PMP,80.0,No
C2855,Male,Black,23,Bachelor,1,Data Scientist,"SQL, Python, Deep Learning",AWS,55.4,No
C2856,Female,Asian,34,Master,11,Software Engineer,"Git, C++, Python",AWS,73.5,No
C2857,Male,White,32,Master,12,Software Engineer,"Java, Python, C++",None,62.4,No
C2858,Male,White,31,PhD,12,Software Engineer,"AWS, Python, Git",AWS,76.6,No
C2859,Male,White,24,Bachelor,1,Project Manager,"Scrum, Agile, Leadership",AWS,82.3,Yes
C2860,Male,Black,33,Bachelor,13,Project Manager,"Scheduling, Scrum, Budgeting",PMP,78.5,Yes
C2861,Female,Black,25,Bachelor,5,HR Manager,"Conflict Resolution, Communication, Leadership",None,83.4,No
C2862,Male,Black,29,Bachelor,6,Data Scientist,"Statistics, SQL, R",PMP,75.5,Yes
C2863,Non-binary,White,38,Master,15,Project Manager,"Agile, Leadership, Scheduling",AWS,77.1,No
C2864,Female,Black,26,PhD,4,Sales Executive,"CRM, Presentation, Negotiation",None,75.5,Yes
C2865,Male,Asian,20,Bachelor,0,Project Manager,"Scheduling, Leadership, Scrum",PMP,63.3,No
C2866,Female,Black,23,Bachelor,0,Software Engineer,"AWS, Python, SQL",PMP,68.7,No
C2867,Female,Asian,35,Bachelor,14,Data Scientist,"Python, Machine Learning, Deep Learning",None,45.4,No
C2868,Female,White,31,Bachelor,13,HR Manager,"Recruitment, Leadership, Communication",PMP,75.8,No
C2869,Male,Hispanic,29,Bachelor,4,Project Manager,"Scheduling, Leadership, Scrum",None,45.5,No
C2870,Male,Black,26,Bachelor,5,Software Engineer,"C++, Python, AWS",None,81.5,No
C2871,Female,White,32,Master,10,Sales Executive,"Negotiation, CRM, Presentation",CFA,88.5,Yes
C2872,Non-binary,White,24,High School,1,Sales Executive,"CRM, Networking, Presentation",PMP,77.0,No
C2873,Female,Asian,31,Bachelor,6,HR Manager,"Communication, Recruitment, Leadership",None,76.5,No
C2874,Male,Hispanic,25,Master,6,HR Manager,"Leadership, Recruitment, Communication",None,85.0,Yes
C2875,Female,Black,24,Bachelor,1,Project Manager,"Scheduling, Leadership, Agile",AWS,65.7,No
C2876,Female,White,26,Master,6,HR Manager,"Communication, Conflict Resolution, Recruitment",PMP,59.3,No
C2877,Female,Hispanic,27,Master,4,Software Engineer,"SQL, Python, C++",Scrum Master,69.1,No
C2878,Male,Asian,29,Master,10,Software Engineer,"Java, SQL, C++",None,65.4,Yes
C2879,Female,Black,31,Bachelor,6,Software Engineer,"C++, SQL, Python",None,70.8,No
C2880,Male,Black,20,Bachelor,0,Project Manager,"Agile, Scrum, Scheduling",None,75.5,Yes
C2881,Male,White,25,Master,2,Project Manager,"Scheduling, Scrum, Budgeting",CFA,70.2,No
C2882,Female,Asian,27,Master,3,HR Manager,"Conflict Resolution, Leadership, Communication",PMP,62.9,No
C2883,Male,Black,39,Bachelor,15,Project Manager,"Leadership, Agile, Scrum",None,51.5,No
C2884,Male,Other,23,High School,0,Software Engineer,"SQL, AWS, Git",None,71.3,Yes
C2885,Male,Black,30,High School,5,Data Scientist,"Python, Deep Learning, Statistics",Scrum Master,68.6,No
C2886,Non-binary,Black,38,High School,18,Software Engineer,"SQL, Java, Python",AWS,66.3,Yes
C2887,Female,Black,22,Bachelor,2,Data Scientist,"Machine Learning, SQL, Python",AWS,77.3,Yes
C2888,Male,Hispanic,32,High School,14,HR Manager,"Recruitment, Conflict Resolution, Leadership",PMP,92.7,No
C2889,Female,Hispanic,25,Bachelor,2,Sales Executive,"Networking, Presentation, CRM",None,66.4,No
C2890,Female,Black,26,Master,5,Project Manager,"Agile, Scrum, Scheduling",None,73.9,No
C2891,Male,Asian,25,Bachelor,0,Project Manager,"Leadership, Scrum, Agile",PMP,75.5,No
C2892,Female,Black,25,Master,6,Software Engineer,"AWS, SQL, Git",PMP,81.3,No
C2893,Female,Black,46,Master,23,Software Engineer,"Python, Git, SQL",Scrum Master,60.9,No
C2894,Female,White,35,Bachelor,14,Data Scientist,"SQL, Machine Learning, R",None,62.6,No
C2895,Male,Black,36,Master,12,Project Manager,"Agile, Scheduling, Scrum",Scrum Master,64.8,No
C2896,Female,White,32,Master,12,HR Manager,"HR Policies, Conflict Resolution, Leadership",PMP,49.3,No
C2897,Female,Hispanic,20,Bachelor,1,Software Engineer,"SQL, C++, Java",AWS,69.5,No
C2898,Male,White,32,Bachelor,7,Project Manager,"Scheduling, Leadership, Agile",Scrum Master,64.5,Yes
C2899,Male,Other,36,Bachelor,13,Sales Executive,"CRM, Negotiation, Networking",None,75.5,Yes
C2900,Male,Black,24,PhD,0,Data Scientist,"Python, Deep Learning, Statistics",PMP,49.1,No
C2901,Male,Asian,35,Master,17,Software Engineer,"Java, AWS, C++",CFA,72.4,No
C2902,Female,Black,34,Bachelor,12,Software Engineer,"SQL, Java, C++",None,67.4,No
C2903,Male,White,41,Master,17,HR Manager,"HR Policies, Conflict Resolution, Leadership",Scrum Master,69.6,Yes
C2904,Male,Black,27,Bachelor,4,Software Engineer,"SQL, C++, Java",AWS,83.0,No
C2905,Female,White,23,Bachelor,5,Project Manager,"Leadership, Scheduling, Agile",None,64.0,No
C2906,Male,Asian,27,Master,7,Project Manager,"Budgeting, Leadership, Agile",None,76.0,No
C2907,Non-binary,Black,38,Bachelor,17,Project Manager,"Scrum, Agile, Leadership",None,63.7,No
C2908,Male,Asian,20,Master,1,Sales Executive,"Presentation, Negotiation, Networking",None,89.6,No
C2909,Male,White,20,Master,1,Sales Executive,"CRM, Presentation, Cold Calling",None,73.6,No
C2910,Male,White,30,Master,8,Software Engineer,"Git, SQL, AWS",Scrum Master,81.8,No
C2911,Male,Black,27,Bachelor,8,Sales Executive,"Networking, Negotiation, Cold Calling",Scrum Master,79.1,No
C2912,Male,Hispanic,30,Master,8,Sales Executive,"Negotiation, Networking, Cold Calling",Scrum Master,84.5,Yes
C2913,Female,Asian,35,PhD,17,HR Manager,"Leadership, Communication, Recruitment",Scrum Master,71.5,No
C2914,Non-binary,Black,26,High School,6,Sales Executive,"Presentation, Cold Calling, CRM",PMP,56.8,No
C2915,Male,Black,20,Bachelor,0,Data Scientist,"R, Python, SQL",None,77.4,Yes
C2916,Female,White,42,Bachelor,17,Data Scientist,"Deep Learning, Machine Learning, R",None,74.8,No
C2917,Female,Other,24,Master,1,Data Scientist,"Deep Learning, Python, R",PMP,39.6,No
C2918,Female,Asian,23,Master,5,Software Engineer,"Git, Python, C++",PMP,53.3,No
C2919,Male,White,36,High School,17,Project Manager,"Leadership, Scrum, Agile",AWS,82.1,Yes
C2920,Male,Black,27,Master,5,HR Manager,"Conflict Resolution, HR Policies, Leadership",None,87.2,No
C2921,Male,White,29,Bachelor,5,Software Engineer,"Java, Git, SQL",Scrum Master,74.2,No
